file;prover;time;result;
tptp-problems/col-trans/col-trans-0975.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-0977.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-0984.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-0988.p; nanocop; 16; Proved; 
tptp-problems/col-trans/col-trans-0991.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-0993.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-0994.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-0996.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-0997.p; nanocop; 80; Proved; 
tptp-problems/col-trans/col-trans-1000.p; nanocop; 16; Proved; 
tptp-problems/col-trans/col-trans-1002.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1003.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1004.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1006.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1011.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1016.p; nanocop; 16; Proved; 
tptp-problems/col-trans/col-trans-1017.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1018.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1020.p; nanocop; 46; Proved; 
tptp-problems/col-trans/col-trans-1022.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1024.p; nanocop; 45; Proved; 
tptp-problems/col-trans/col-trans-1027.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1030.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1034.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1036.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1037.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1040.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1045.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1049.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1050.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1052.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1053.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1055.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1056.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1057.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1058.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1059.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1061.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1064.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1067.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1069.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1072.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1075.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1078.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1080.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1082.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1083.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1084.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1085.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1086.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1087.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1088.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1089.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1090.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1091.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1092.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1093.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1094.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1095.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1096.p; nanocop; 16; Proved; 
tptp-problems/col-trans/col-trans-1097.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1098.p; nanocop; 16; Proved; 
tptp-problems/col-trans/col-trans-1099.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1100.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1101.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1102.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1103.p; nanocop; 176; Failed; 
tptp-problems/col-trans/col-trans-1104.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1105.p; nanocop; 176; Failed; 
tptp-problems/col-trans/col-trans-1106.p; nanocop; 177; Failed; 
tptp-problems/col-trans/col-trans-1107.p; nanocop; 176; Failed; 
tptp-problems/col-trans/col-trans-1108.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1109.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1110.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1111.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1112.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1113.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1114.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1115.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1116.p; nanocop; 174; Failed; 
tptp-problems/col-trans/col-trans-1117.p; nanocop; 12; Proved; 
tptp-problems/col-trans/col-trans-1118.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1119.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1120.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1121.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1122.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1123.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1124.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1125.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1126.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1127.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1128.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1129.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1130.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1131.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1132.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1133.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1134.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1135.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1136.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1137.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1138.p; nanocop; 176; Failed; 
tptp-problems/col-trans/col-trans-1139.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1140.p; nanocop; 3; Proved; 
tptp-problems/col-trans/col-trans-1141.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1142.p; nanocop; 10; Proved; 
tptp-problems/col-trans/col-trans-1143.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1144.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1145.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1146.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1147.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1148.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1149.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1150.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1151.p; nanocop; 6; Proved; 
tptp-problems/col-trans/col-trans-1152.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1153.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1154.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1155.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1156.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1157.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1158.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1159.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1160.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1161.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1162.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1163.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1164.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1165.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1166.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1167.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1168.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1169.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1170.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1171.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1172.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1173.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1174.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1175.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1176.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1177.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1178.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1181.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1182.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1183.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1184.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1185.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1186.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1187.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1188.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1189.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1190.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1191.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1192.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1193.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1194.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1195.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1196.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1197.p; nanocop; 4; Proved; 
tptp-problems/col-trans/col-trans-1198.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1199.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1200.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1201.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1202.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1203.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1204.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1205.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1206.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1207.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1208.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1209.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1210.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1211.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1212.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1213.p; nanocop; 176; Failed; 
tptp-problems/col-trans/col-trans-1214.p; nanocop; 175; Failed; 
tptp-problems/col-trans/col-trans-1215.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1216.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1217.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1218.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1219.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1220.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1221.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1222.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1223.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1224.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1225.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1226.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1227.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1228.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1229.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1230.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1231.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1232.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1233.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1234.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1235.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1236.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1237.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1238.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1239.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1240.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1241.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1242.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1243.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1244.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1245.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1246.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1247.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1248.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1249.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1250.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1251.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1252.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1253.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1254.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1255.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1256.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1257.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1258.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1259.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1260.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1261.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1262.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1263.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1264.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1265.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1266.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1267.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1268.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1269.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1270.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1271.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1272.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1273.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1274.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1275.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1276.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1277.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1278.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1279.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1280.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1281.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1282.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1283.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1284.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1285.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1286.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1287.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1288.p; nanocop; 3; Proved; 
tptp-problems/col-trans/col-trans-1289.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1290.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1291.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1292.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1293.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1294.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1295.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1296.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1297.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1298.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1299.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1300.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1301.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1302.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1303.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1304.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1305.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1306.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1307.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1308.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1309.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1310.p; nanocop; 2; Proved; 
tptp-problems/col-trans/col-trans-1311.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1312.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1313.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1314.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1315.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1316.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1317.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1318.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1319.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1320.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1321.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1322.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1323.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1324.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1325.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1326.p; nanocop; 10; Proved; 
tptp-problems/col-trans/col-trans-1327.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1328.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1329.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1330.p; nanocop; 3; Proved; 
tptp-problems/col-trans/col-trans-1331.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1332.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1333.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1334.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1335.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1336.p; nanocop; 15; Proved; 
tptp-problems/col-trans/col-trans-1337.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1338.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1339.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1340.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1341.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1342.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1343.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1344.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1345.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1346.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1347.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1348.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1349.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1350.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1351.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1352.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1353.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1354.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1355.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1356.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1357.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1358.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1359.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1360.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1361.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1362.p; nanocop; 1; Proved; 
tptp-problems/col-trans/col-trans-1363.p; nanocop; 1; Proved; 
